municipio_code,lat,lon,kind
39091,43.3301421,-4.3518153,centroide_nominatim_historico
39092,42.9017495,-4.1760599,centroide_nominatim_historico
39093,42.875519,-4.0926302,centroide_nominatim_historico
39094,42.8564085,-3.9708898,centroide_nominatim_historico
39095,43.3646297,-4.4785761,centroide_nominatim_historico
39096,43.0796896,-4.6674984,centroide_nominatim_historico
39097,43.1585436,-3.7821043,centroide_nominatim_historico
39098,43.2306206,-3.8049489,centroide_nominatim_historico
39099,43.3628514,-3.864296,centroide_nominatim_historico
39100,43.266473,-3.892813,centroide_nominatim_historico
39101,43.2323939,-3.282423,centroide_nominatim_historico
39102,43.3467008,-3.5109605,centroide_nominatim_historico
04002,37.1332098,-2.797482,centroide_nominatim_historico
04003,36.748834,-3.0203617,centroide_nominatim_historico
04005,37.0327593,-2.6209783,centroide_nominatim_historico
04008,37.3360254,-2.5971447,centroide_nominatim_historico
04009,37.2360207,-2.2671732,centroide_nominatim_historico
04011,36.9574546,-2.5667688,centroide_nominatim_historico
04012,36.9658859,-2.6018983,centroide_nominatim_historico
04027,37.2121012,-2.2419032,centroide_nominatim_historico
04028,36.9865695,-2.6195624,centroide_nominatim_historico
04035,37.2961366,-1.8807223,centroide_nominatim_historico
04036,37.2667517,-2.258213,centroide_nominatim_historico
04041,36.8769467,-2.6019386,centroide_nominatim_historico
04043,36.8686676,-2.6576842,centroide_nominatim_historico
04044,37.360002,-2.2632918,centroide_nominatim_historico
04047,36.9530744,-2.491623,centroide_nominatim_historico
04048,37.1675863,-1.9394052,centroide_nominatim_historico
04051,36.9677058,-2.6091422,centroide_nominatim_historico
04054,36.9851023,-2.6391402,centroide_nominatim_historico
04058,37.2949008,-2.2185033,centroide_nominatim_historico
04061,37.4009313,-2.4241485,centroide_nominatim_historico
04062,37.3309751,-2.3024387,centroide_nominatim_historico
04064,37.1402087,-1.8510071,centroide_nominatim_historico
04069,37.3559681,-2.2965931,centroide_nominatim_historico
04071,36.9978333,-2.7732375,centroide_nominatim_historico
04072,37.4060229,-2.2262739,centroide_nominatim_historico
04073,37.0216846,-2.9526235,centroide_nominatim_historico
04077,36.9949542,-2.681227,centroide_nominatim_historico
04079,36.7630203,-2.6115886,centroide_nominatim_historico
04081,36.9738035,-2.5307759,centroide_nominatim_historico
04083,37.3437187,-2.5084242,centroide_nominatim_historico
04090,37.2279746,-2.2854744,centroide_nominatim_historico
04092,37.3449275,-2.4391712,centroide_nominatim_historico
04093,37.1523701,-1.8945374,centroide_nominatim_historico
04095,37.1852556,-2.2035137,centroide_nominatim_historico
04097,37.1939294,-2.4029018,centroide_nominatim_historico
04098,37.6914189,-2.0956638,centroide_nominatim_historico
04102,36.8316986,-2.6430297,centroide_nominatim_historico
04902,36.7109765,-2.696357,centroide_nominatim_historico
04903,36.7565596,-2.6800143,centroide_nominatim_historico
40001,40.914854,-4.2690384,centroide_nominatim_historico
40002,41.0519643,-4.0517691,centroide_nominatim_historico
40003,41.3677754,-4.1130681,centroide_nominatim_historico
40004,41.226369,-4.1130553,centroide_nominatim_historico
40006,41.244002,-3.791299,centroide_nominatim_historico
40007,41.0455053,-3.7958168,centroide_nominatim_historico
40008,41.4620062,-3.4670096,centroide_nominatim_historico
40009,41.4603172,-3.7796605,centroide_nominatim_historico
40010,41.0817174,-4.5437054,centroide_nominatim_historico
40012,41.1856125,-4.165298,centroide_nominatim_historico
40013,41.4720246,-4.0563689,centroide_nominatim_historico
40014,41.512919,-3.7774828,centroide_nominatim_historico
40015,41.0551736,-4.5376928,centroide_nominatim_historico
40016,41.3511377,-3.6783359,centroide_nominatim_historico
40017,40.9913429,-4.3086181,centroide_nominatim_historico
40018,41.0379879,-4.2957183,centroide_nominatim_historico
40019,41.1378436,-3.8569026,centroide_nominatim_historico
40020,41.117941,-3.7236088,centroide_nominatim_historico
40021,41.1618361,-3.8892573,centroide_nominatim_historico
40022,41.0769827,-4.3199993,centroide_nominatim_historico
40024,41.4195795,-3.3763517,centroide_nominatim_historico
40025,41.326037,-3.6714359,centroide_nominatim_historico
40026,41.0267605,-4.0256509,centroide_nominatim_historico
40028,40.9060273,-4.4368793,centroide_nominatim_historico
40029,41.3991011,-3.5704766,centroide_nominatim_historico
40030,41.1281828,-4.3503802,centroide_nominatim_historico
40031,40.9962216,-4.1172031,centroide_nominatim_historico
40032,41.3357071,-3.6384171,centroide_nominatim_historico
40033,41.0344175,-4.0537369,centroide_nominatim_historico
40034,41.1229167,-3.9624779,centroide_nominatim_historico
40035,41.06727,-4.1099902,centroide_nominatim_historico
40036,41.2361557,-3.9309811,centroide_nominatim_historico
40037,41.4456227,-4.0099324,centroide_nominatim_historico
40039,41.4295178,-3.5454061,centroide_nominatim_historico
40040,41.2582596,-3.9274383,centroide_nominatim_historico
40041,41.0749779,-4.157959,centroide_nominatim_historico
40043,41.1223601,-4.2652816,centroide_nominatim_historico
40044,41.3678211,-3.8978334,centroide_nominatim_historico
40045,41.1664837,-3.6566771,centroide_nominatim_historico
40046,41.2807849,-3.6015632,centroide_nominatim_historico
40047,41.4202328,-3.8542354,centroide_nominatim_historico
40048,41.3957126,-3.8476345,centroide_nominatim_historico
40049,41.2078986,-3.7345164,centroide_nominatim_historico
40051,41.3937024,-3.8019228,centroide_nominatim_historico
40052,41.4250091,-3.6059777,centroide_nominatim_historico
40053,41.2178054,-3.5912905,centroide_nominatim_historico
40054,41.2386315,-3.558266,centroide_nominatim_historico
40055,41.4320204,-3.5666086,centroide_nominatim_historico
40056,41.3832558,-3.9272432,centroide_nominatim_historico
40057,41.2176667,-4.5228361,centroide_nominatim_historico
40058,41.0661883,-4.600697,centroide_nominatim_historico
40059,41.0385114,-3.918265,centroide_nominatim_historico
40060,41.2521776,-3.7441217,centroide_nominatim_historico
40061,41.3917236,-3.4591203,centroide_nominatim_historico
40062,41.1216198,-3.9084802,centroide_nominatim_historico
40063,41.3997643,-4.3150702,centroide_nominatim_historico
40065,41.3379304,-4.4271261,centroide_nominatim_historico
40068,41.1151681,-4.3792275,centroide_nominatim_historico
40069,41.1158399,-4.6952886,centroide_nominatim_historico
40070,41.2359633,-3.6481057,centroide_nominatim_historico
40071,41.3755042,-3.6675732,centroide_nominatim_historico
40072,41.0179102,-4.1574305,centroide_nominatim_historico
40073,41.1676588,-4.1209546,centroide_nominatim_historico
40074,41.1054801,-4.193449,centroide_nominatim_historico
40075,41.0908033,-4.1311447,centroide_nominatim_historico
40076,40.7170769,-4.2459968,centroide_nominatim_historico
40077,40.9967952,-4.0733164,centroide_nominatim_historico
40078,41.319067,-4.4486539,centroide_nominatim_historico
40079,41.3685037,-3.4992497,centroide_nominatim_historico
40080,41.3922745,-3.6443027,centroide_nominatim_historico
40081,41.3830544,-4.1869652,centroide_nominatim_historico
40082,41.210272,-4.6329161,centroide_nominatim_historico
40083,41.3799737,-4.0015765,centroide_nominatim_historico
40084,41.2795496,-4.4940173,centroide_nominatim_historico
40086,41.2219305,-4.1762088,centroide_nominatim_historico
40087,41.4011417,-4.041854,centroide_nominatim_historico
40088,41.2965232,-3.9325392,centroide_nominatim_historico
40089,41.4258579,-4.0610194,centroide_nominatim_historico
40091,41.4565788,-3.917711,centroide_nominatim_historico
40092,41.4408407,-3.9800537,centroide_nominatim_historico
40093,41.0745293,-3.7858799,centroide_nominatim_historico
40094,40.9777168,-4.2657179,centroide_nominatim_historico
40095,41.2888663,-4.3263743,centroide_nominatim_historico
40097,41.3726057,-3.6130716,centroide_nominatim_historico
40099,41.5101373,-3.7044319,centroide_nominatim_historico
40100,41.3467279,-4.1193875,centroide_nominatim_historico
40101,40.9822979,-4.2035613,centroide_nominatim_historico
40103,41.0102912,-4.2194637,centroide_nominatim_historico
40104,40.8001736,-4.377953,centroide_nominatim_historico
40105,40.9460702,-4.3086829,centroide_nominatim_historico
40106,41.030737,-4.5197726,centroide_nominatim_historico
40107,40.8430003,-4.5202241,centroide_nominatim_historico
40108,41.494158,-4.0287474,centroide_nominatim_historico
40109,41.4491923,-3.4233849,centroide_nominatim_historico
40110,41.2975006,-4.1070349,centroide_nominatim_historico
40111,40.8789757,-4.3455922,centroide_nominatim_historico
40112,40.968776,-4.1036258,centroide_nominatim_historico
40113,40.8534691,-4.1631443,centroide_nominatim_historico
40115,41.4867788,-3.5219055,centroide_nominatim_historico
40118,40.9798126,-4.3655121,centroide_nominatim_historico
40119,40.9510564,-4.2726858,centroide_nominatim_historico
40120,41.0653483,-4.6860441,centroide_nominatim_historico
40121,40.9943499,-4.5976807,centroide_nominatim_historico
40122,40.8960384,-4.3843027,centroide_nominatim_historico
40123,41.095702,-3.756594,centroide_nominatim_historico
40124,41.3966648,-4.4717308,centroide_nominatim_historico
40125,41.1910769,-3.7948233,centroide_nominatim_historico
40126,41.0511694,-4.4693488,centroide_nominatim_historico
40127,41.4478832,-4.097202,centroide_nominatim_historico
40128,41.1217211,-4.3642121,centroide_nominatim_historico
40129,41.1404245,-4.6650411,centroide_nominatim_historico
40130,41.5489904,-3.6519752,centroide_nominatim_historico
40131,40.8488405,-4.3507292,centroide_nominatim_historico
40132,41.464961,-3.6158333,centroide_nominatim_historico
40134,41.1472335,-4.1857029,centroide_nominatim_historico
40135,40.8880079,-4.4720127,centroide_nominatim_historico
40136,41.1721422,-3.951645,centroide_nominatim_historico
40138,41.1555121,-4.4878095,centroide_nominatim_historico
40139,41.0547237,-3.8250591,centroide_nominatim_historico
40140,41.3415816,-3.9335412,centroide_nominatim_historico
40141,41.2159893,-4.2557274,centroide_nominatim_historico
40142,41.3746333,-3.708466,centroide_nominatim_historico
40143,41.3808088,-3.7221685,centroide_nominatim_historico
40144,41.413984,-3.7506526,centroide_nominatim_historico
40145,41.195979,-4.4386447,centroide_nominatim_historico
40146,40.7601679,-4.3293885,centroide_nominatim_historico
40148,41.080622,-4.4259354,centroide_nominatim_historico
40149,41.4155608,-4.1601082,centroide_nominatim_historico
40150,41.1644848,-3.7803082,centroide_nominatim_historico
40151,41.0875411,-4.3947242,centroide_nominatim_historico
40152,40.817303,-4.2075237,centroide_nominatim_historico
40154,41.3905126,-3.5900869,centroide_nominatim_historico
40155,40.9303438,-4.0577733,centroide_nominatim_historico
40156,41.1314254,-3.8111166,centroide_nominatim_historico
40157,41.050778,-3.941377,centroide_nominatim_historico
40158,41.392299,-4.1410021,centroide_nominatim_historico
40159,41.2594806,-4.292713,centroide_nominatim_historico
40160,41.1907922,-4.2084717,centroide_nominatim_historico
40161,41.4417257,-3.6734929,centroide_nominatim_historico
40162,41.1373888,-3.6883157,centroide_nominatim_historico
40163,41.2047803,-3.9136196,centroide_nominatim_historico
40164,41.0937349,-4.6528769,centroide_nominatim_historico
40165,41.193162,-3.85785,centroide_nominatim_historico
40166,41.3411657,-4.4839051,centroide_nominatim_historico
40170,41.279379,-3.4772594,centroide_nominatim_historico
40171,41.365104,-3.4290203,centroide_nominatim_historico
40172,41.2466255,-3.4501051,centroide_nominatim_historico
40173,41.0282062,-4.1811932,centroide_nominatim_historico
40174,41.4936065,-3.9626909,centroide_nominatim_historico
40176,41.2589394,-4.417447,centroide_nominatim_historico
40177,41.4057374,-4.4044175,centroide_nominatim_historico
40178,41.1120688,-4.6445295,centroide_nominatim_historico
40179,41.3234933,-4.3052465,centroide_nominatim_historico
40180,40.9479461,-4.4146706,centroide_nominatim_historico
40181,40.8518091,-4.0112969,centroide_nominatim_historico
40182,41.2229751,-4.3377841,centroide_nominatim_historico
40183,41.399526,-3.9522087,centroide_nominatim_historico
40184,41.2265411,-3.8094661,centroide_nominatim_historico
40185,41.0706092,-4.4065179,centroide_nominatim_historico
40186,41.2183709,-3.6848182,centroide_nominatim_historico
40188,41.082854,-3.8927523,centroide_nominatim_historico
40189,41.1576484,-4.5725068,centroide_nominatim_historico
40190,41.0414069,-3.9905421,centroide_nominatim_historico
40191,41.1968324,-3.5743217,centroide_nominatim_historico
40192,41.1944319,-4.0674743,centroide_nominatim_historico
40193,41.2713939,-3.8850323,centroide_nominatim_historico
40194,40.9481192,-4.1172101,centroide_nominatim_historico
40195,41.2972525,-3.7486519,centroide_nominatim_historico
40196,41.3667638,-3.5461026,centroide_nominatim_historico
40199,41.0349799,-3.9410805,centroide_nominatim_historico
40200,41.0967576,-4.2385358,centroide_nominatim_historico
40201,41.1337944,-4.6503315,centroide_nominatim_historico
40202,41.4442118,-3.8397875,centroide_nominatim_historico
40203,40.9951334,-4.0218815,centroide_nominatim_historico
40204,41.3742525,-4.0382663,centroide_nominatim_historico
40205,41.1023903,-4.0320822,centroide_nominatim_historico
40206,41.0732715,-3.8705605,centroide_nominatim_historico
40207,40.9632936,-4.0357823,centroide_nominatim_historico
40208,41.1559563,-4.0060215,centroide_nominatim_historico
40210,41.3562435,-3.7751998,centroide_nominatim_historico
40211,40.8174894,-4.2568565,centroide_nominatim_historico
40212,41.5208727,-3.6350138,centroide_nominatim_historico
40213,41.1453602,-3.9103987,centroide_nominatim_historico
40214,40.9992568,-4.1744249,centroide_nominatim_historico
40215,41.477802,-3.9180548,centroide_nominatim_historico
40216,40.9566112,-4.2347062,centroide_nominatim_historico
40218,41.3626884,-3.8398147,centroide_nominatim_historico
40219,41.4045923,-4.4258466,centroide_nominatim_historico
40220,41.1792317,-3.8065341,centroide_nominatim_historico
40221,41.1880079,-3.7735664,centroide_nominatim_historico
40222,41.192984,-3.9936737,centroide_nominatim_historico
40223,40.794965,-4.2779726,centroide_nominatim_historico
40224,41.1837611,-3.6896359,centroide_nominatim_historico
40225,40.7806684,-4.4134435,centroide_nominatim_historico
40228,41.3074858,-4.526874,centroide_nominatim_historico
40229,41.5219643,-3.6540414,centroide_nominatim_historico
40230,41.2524594,-4.5784601,centroide_nominatim_historico
40231,41.0718126,-4.2394772,centroide_nominatim_historico
40233,40.808853,-4.3358547,centroide_nominatim_historico
40234,41.2612432,-4.1835312,centroide_nominatim_historico
40901,40.838695,-4.1732934,centroide_nominatim_historico
40902,41.3911115,-4.0955261,centroide_nominatim_historico
40903,40.9608891,-4.3383896,centroide_nominatim_historico
40904,40.8685395,-4.1363349,centroide_nominatim_historico
40905,41.5423781,-3.9623463,centroide_nominatim_historico
40906,40.9525311,-4.0785764,centroide_nominatim_historico
41001,37.2530195,-4.9906167,centroide_nominatim_historico
41002,38.0365938,-5.7132497,centroide_nominatim_historico
41003,37.425499,-6.1650572,centroide_nominatim_historico
41004,37.3397709,-5.8408396,centroide_nominatim_historico
41005,37.5180979,-5.982018,centroide_nominatim_historico
41006,37.6145948,-5.6684391,centroide_nominatim_historico
41007,37.4617688,-6.0137447,centroide_nominatim_historico
41008,37.0163821,-5.1488476,centroide_nominatim_historico
41009,37.8736407,-6.0804954,centroide_nominatim_historico
41010,37.3100014,-6.1130523,centroide_nominatim_historico
41011,37.2623933,-5.5449325,centroide_nominatim_historico
41012,37.3035085,-6.2508499,centroide_nominatim_historico
41013,37.5193459,-6.2716793,centroide_nominatim_historico
41014,37.3062674,-4.672493,centroide_nominatim_historico
41015,37.3544497,-6.1961281,centroide_nominatim_historico
41016,37.3399004,-6.1376821,centroide_nominatim_historico
41017,37.3715939,-6.07133,centroide_nominatim_historico
41018,37.5494873,-5.8724046,centroide_nominatim_historico
41019,37.5858509,-5.9678094,centroide_nominatim_historico
41020,37.0185216,-5.9456942,centroide_nominatim_historico
41021,37.4020115,-6.0331571,centroide_nominatim_historico
41022,37.5671522,-5.4293186,centroide_nominatim_historico
41023,37.6088766,-5.8244449,centroide_nominatim_historico
41024,37.4717882,-5.641291,centroide_nominatim_historico
41025,37.368131,-6.32942,centroide_nominatim_historico
41026,37.2955536,-4.7588421,centroide_nominatim_historico
41027,37.6750431,-5.9889206,centroide_nominatim_historico
41028,37.4084162,-6.0573214,centroide_nominatim_historico
41029,37.3867839,-6.054127,centroide_nominatim_historico
41030,37.3861783,-6.3346299,centroide_nominatim_historico
41031,37.6918634,-6.3160341,centroide_nominatim_historico
41032,37.932188,-5.7595396,centroide_nominatim_historico
41033,37.87757,-5.62185,centroide_nominatim_historico
41034,37.2892112,-6.0535287,centroide_nominatim_historico
41035,36.971831,-5.4403189,centroide_nominatim_historico
41036,37.0796909,-5.6329514,centroide_nominatim_historico
41037,37.0992114,-4.9830713,centroide_nominatim_historico
41038,37.283689,-5.9226718,centroide_nominatim_historico
41039,37.5406007,-5.079589,centroide_nominatim_historico
41040,37.3814997,-6.125652,centroide_nominatim_historico
41041,37.29204,-4.8781876,centroide_nominatim_historico
41042,37.4645318,-5.3443621,centroide_nominatim_historico
41043,37.6244685,-6.1711347,centroide_nominatim_historico
41044,37.3395756,-6.0260114,centroide_nominatim_historico
41045,37.5293784,-6.1556433,centroide_nominatim_historico
41046,37.2516267,-4.9154115,centroide_nominatim_historico
41047,37.3877985,-6.0785818,centroide_nominatim_historico
41048,38.0928826,-5.8176004,centroide_nominatim_historico
41049,37.5464709,-6.057052,centroide_nominatim_historico
41050,37.3653148,-4.8502348,centroide_nominatim_historico
41051,37.3558683,-6.2779814,centroide_nominatim_historico
41052,37.3536663,-5.2226055,centroide_nominatim_historico
41053,36.9193102,-6.0764057,centroide_nominatim_historico
41054,37.2687903,-4.8271052,centroide_nominatim_historico
41055,37.6574267,-5.5275818,centroide_nominatim_historico
41056,37.5278048,-5.2481605,centroide_nominatim_historico
41057,37.645739,-6.5119009,centroide_nominatim_historico
41058,37.3730933,-5.7489246,centroide_nominatim_historico
41059,37.3444908,-6.0606771,centroide_nominatim_historico
41060,37.3269051,-5.4161717,centroide_nominatim_historico
41061,37.3733482,-4.9538606,centroide_nominatim_historico
41062,37.1078449,-4.963621,centroide_nominatim_historico
41063,37.1559172,-5.718817,centroide_nominatim_historico
41064,36.9950734,-5.5713466,centroide_nominatim_historico
41065,37.1215305,-5.4559583,centroide_nominatim_historico
41066,37.9330698,-5.4651514,centroide_nominatim_historico
41067,37.4167096,-6.1564286,centroide_nominatim_historico
41068,37.2373532,-5.1033306,centroide_nominatim_historico
41069,37.1596714,-5.92756,centroide_nominatim_historico
41070,37.3189698,-6.0634037,centroide_nominatim_historico
41071,37.2896007,-5.496847,centroide_nominatim_historico
41072,37.2254137,-4.894143,centroide_nominatim_historico
41073,37.842342,-5.7637863,centroide_nominatim_historico
41074,37.7084447,-5.3457347,centroide_nominatim_historico
41075,37.3012094,-6.3027773,centroide_nominatim_historico
41076,36.972407,-5.2213568,centroide_nominatim_historico
41077,37.1170166,-5.2022521,centroide_nominatim_historico
41078,37.777804,-5.4263203,centroide_nominatim_historico
41079,37.3750124,-5.9422208,centroide_nominatim_historico
41080,37.949294,-6.1512521,centroide_nominatim_historico
41081,37.4867198,-5.9814868,centroide_nominatim_historico
41082,37.2095844,-4.7732776,centroide_nominatim_historico
41083,37.7259579,-6.1770926,centroide_nominatim_historico
41084,37.3556552,-4.9893444,centroide_nominatim_historico
41085,37.4188774,-6.1109126,centroide_nominatim_historico
41086,37.3599507,-6.03286,centroide_nominatim_historico
41087,37.3864113,-6.2024485,centroide_nominatim_historico
41088,37.9950338,-5.6527851,centroide_nominatim_historico
41089,37.4355931,-6.039916,centroide_nominatim_historico
41090,37.0698592,-5.0970989,centroide_nominatim_historico
41091,37.3886303,-5.9953403,centroide_nominatim_historico
41092,37.6097702,-5.7354252,centroide_nominatim_historico
41093,37.3762863,-6.0456365,centroide_nominatim_historico
41094,37.368665,-6.1573611,centroide_nominatim_historico
41095,37.1824646,-5.7817506,centroide_nominatim_historico
41096,37.4175713,-6.0738363,centroide_nominatim_historico
41097,37.2465338,-6.3063633,centroide_nominatim_historico
41098,37.3966241,-6.1444552,centroide_nominatim_historico
41099,37.6551394,-5.7112257,centroide_nominatim_historico
41100,37.0502525,-5.1752275,centroide_nominatim_historico
41101,37.591905,-5.875939,centroide_nominatim_historico
41102,37.3969032,-5.7145667,centroide_nominatim_historico
41901,37.5976936,-5.2104153,centroide_nominatim_historico
41902,37.1324663,-6.1648075,centroide_nominatim_historico
41903,37.0617386,-5.8020629,centroide_nominatim_historico
42001,41.8076969,-2.785771,centroide_nominatim_historico
42003,41.3510099,-2.4740263,centroide_nominatim_historico
42004,41.8548465,-1.9214614,centroide_nominatim_historico
42006,41.72381,-2.3851248,centroide_nominatim_historico
42007,41.7258976,-3.3046827,centroide_nominatim_historico
42008,41.2516792,-2.5262868,centroide_nominatim_historico
42009,41.6714352,-2.3249201,centroide_nominatim_historico
42010,41.9016663,-2.3097191,centroide_nominatim_historico
42011,41.7826423,-2.205619,centroide_nominatim_historico
42012,41.8799681,-2.3144689,centroide_nominatim_historico
42013,41.8073233,-2.3069881,centroide_nominatim_historico
42014,41.9955978,-2.3685483,centroide_nominatim_historico
42015,41.4206037,-2.3317557,centroide_nominatim_historico
42017,41.8512764,-2.3384374,centroide_nominatim_historico
42018,41.289103,-2.2694648,centroide_nominatim_historico
42019,41.9477569,-2.4692977,centroide_nominatim_historico
42020,41.4870645,-2.5335988,centroide_nominatim_historico
42021,41.5746727,-2.1458688,centroide_nominatim_historico
42022,41.6817949,-2.2006812,centroide_nominatim_historico
42023,41.2649313,-2.6707464,centroide_nominatim_historico
42024,41.8005665,-2.2817951,centroide_nominatim_historico
42025,41.2157666,-2.2753018,centroide_nominatim_historico
42027,41.9473959,-2.4005731,centroide_nominatim_historico
42028,41.8946671,-2.3739405,centroide_nominatim_historico
42029,41.2949931,-2.6571594,centroide_nominatim_historico
42030,41.4551144,-2.6215182,centroide_nominatim_historico
42032,41.5273111,-2.8959026,centroide_nominatim_historico
42033,41.5571202,-2.8871843,centroide_nominatim_historico
42034,41.7175073,-1.8112726,centroide_nominatim_historico
42035,41.4661935,-2.8608847,centroide_nominatim_historico
42036,41.6813146,-2.8583472,centroide_nominatim_historico
42037,41.5281846,-2.2718261,centroide_nominatim_historico
42039,41.6650094,-1.8966155,centroide_nominatim_historico
42041,41.646883,-2.1946395,centroide_nominatim_historico
42042,41.8473326,-2.4087706,centroide_nominatim_historico
42043,41.5868712,-3.0674254,centroide_nominatim_historico
42045,41.7950523,-2.8499259,centroide_nominatim_historico
42046,41.6988312,-2.8186679,centroide_nominatim_historico
42048,41.4030809,-2.7648035,centroide_nominatim_historico
42049,41.7044709,-2.3016123,centroide_nominatim_historico
42050,41.4438241,-2.2376039,centroide_nominatim_historico
42051,41.5523624,-1.9983174,centroide_nominatim_historico
42054,41.8949638,-2.2809422,centroide_nominatim_historico
42055,41.7964291,-3.0317966,centroide_nominatim_historico
42057,41.8769149,-2.059299,centroide_nominatim_historico
42058,41.5591085,-3.4950898,centroide_nominatim_historico
42059,41.5070231,-2.7178655,centroide_nominatim_historico
42060,41.9292939,-2.1687504,centroide_nominatim_historico
42061,41.8150609,-2.6405915,centroide_nominatim_historico
42062,41.9357183,-2.05623,centroide_nominatim_historico
42063,41.4066105,-2.0000298,centroide_nominatim_historico
42064,41.6187602,-1.9668672,centroide_nominatim_historico
42065,41.8677085,-2.3265011,centroide_nominatim_historico
42068,41.4351981,-2.4762543,centroide_nominatim_historico
42069,41.9347499,-2.8832493,centroide_nominatim_historico
42070,41.7491751,-2.9373514,centroide_nominatim_historico
42071,41.6024919,-2.4208326,centroide_nominatim_historico
42073,41.7636557,-1.8878804,centroide_nominatim_historico
42075,41.9035478,-1.9473175,centroide_nominatim_historico
42076,41.4634042,-2.0220915,centroide_nominatim_historico
42078,41.954084,-2.9324408,centroide_nominatim_historico
42080,41.8028144,-3.2218652,centroide_nominatim_historico
42081,41.8301943,-3.2592724,centroide_nominatim_historico
42083,41.4265089,-2.5149913,centroide_nominatim_historico
42085,41.7141842,-3.1828877,centroide_nominatim_historico
42086,41.5052901,-3.3289219,centroide_nominatim_historico
42087,41.8497879,-2.4281391,centroide_nominatim_historico
42088,41.4199809,-2.1866825,centroide_nominatim_historico
42089,41.866526,-2.4149229,centroide_nominatim_historico
42090,41.5669805,-2.7627878,centroide_nominatim_historico
42092,41.9355022,-2.1798692,centroide_nominatim_historico
42093,41.8748261,-2.0819703,centroide_nominatim_historico
42094,41.8150617,-2.4460875,centroide_nominatim_historico
42095,41.766367,-2.5228703,centroide_nominatim_historico
42096,41.6236353,-2.2240494,centroide_nominatim_historico
42097,41.4921737,-3.0047665,centroide_nominatim_historico
42100,41.7389854,-2.0999528,centroide_nominatim_historico
42103,41.6111953,-3.4004797,centroide_nominatim_historico
42105,41.3797605,-3.2438097,centroide_nominatim_historico
42106,41.8728912,-2.2786995,centroide_nominatim_historico
42107,41.9005681,-2.1631048,centroide_nominatim_historico
42108,41.4690623,-2.3030166,centroide_nominatim_historico
42110,41.8414501,-2.0469084,centroide_nominatim_historico
42111,41.50537,-2.6411258,centroide_nominatim_historico
42113,41.1723392,-2.4353741,centroide_nominatim_historico
42115,41.1897402,-2.5190951,centroide_nominatim_historico
42116,41.535917,-3.3458563,centroide_nominatim_historico
42117,41.8853684,-2.7878102,centroide_nominatim_historico
42118,41.444201,-2.3461919,centroide_nominatim_historico
42119,41.3649356,-2.1676547,centroide_nominatim_historico
42120,41.3687938,-3.1993534,centroide_nominatim_historico
42121,42.0890366,-2.7515359,centroide_nominatim_historico
42123,41.414252,-2.4127325,centroide_nominatim_historico
42124,41.7244272,-2.8613848,centroide_nominatim_historico
42125,41.7826469,-2.9151509,centroide_nominatim_historico
42127,41.7228757,-3.0944746,centroide_nominatim_historico
42128,41.8490467,-2.2945564,centroide_nominatim_historico
42129,41.8378004,-3.0046977,centroide_nominatim_historico
42130,41.5269269,-2.3981395,centroide_nominatim_historico
42131,41.5271435,-2.3505347,centroide_nominatim_historico
42132,41.711864,-2.0341011,centroide_nominatim_historico
42134,41.779562,-1.9843627,centroide_nominatim_historico
42135,41.9707127,-2.3124743,centroide_nominatim_historico
42139,41.7166114,-2.0836977,centroide_nominatim_historico
42140,41.6351408,-2.1209099,centroide_nominatim_historico
42141,42.0097029,-2.5014997,centroide_nominatim_historico
42142,41.7747313,-2.1019629,centroide_nominatim_historico
42144,41.6402715,-2.615214,centroide_nominatim_historico
42145,41.5088106,-2.9761304,centroide_nominatim_historico
42148,41.5686564,-2.0379037,centroide_nominatim_historico
42149,41.7179987,-2.4766302,centroide_nominatim_historico
42151,41.9139059,-2.5050538,centroide_nominatim_historico
42152,41.474509,-2.9945728,centroide_nominatim_historico
42154,41.8202275,-2.3729328,centroide_nominatim_historico
42155,41.3113866,-2.9822725,centroide_nominatim_historico
42156,41.5915139,-2.0278949,centroide_nominatim_historico
42158,41.64203,-2.8403672,centroide_nominatim_historico
42159,41.9261046,-2.5307907,centroide_nominatim_historico
42160,41.9079491,-2.6445665,centroide_nominatim_historico
42161,41.8893733,-2.7973975,centroide_nominatim_historico
42162,41.574307,-3.2041516,centroide_nominatim_historico
42163,41.9384552,-2.025826,centroide_nominatim_historico
42164,41.8293687,-3.0681415,centroide_nominatim_historico
42165,42.029187,-2.229759,centroide_nominatim_historico
42166,42.0626346,-2.4489439,centroide_nominatim_historico
42167,41.2631089,-2.1764224,centroide_nominatim_historico
42168,41.7710283,-3.1427301,centroide_nominatim_historico
42171,41.4956718,-2.2018225,centroide_nominatim_historico
42173,41.7633842,-2.4642041,centroide_nominatim_historico
42174,41.9319173,-2.602745,centroide_nominatim_historico
42175,41.8530171,-2.2235578,centroide_nominatim_historico
42176,41.7399242,-2.1503766,centroide_nominatim_historico
42177,41.5365732,-2.8489056,centroide_nominatim_historico
42178,41.7838925,-2.9666523,centroide_nominatim_historico
42181,41.5938588,-2.6443721,centroide_nominatim_historico
42182,41.3478341,-2.4333906,centroide_nominatim_historico
42183,41.5892002,-2.267187,centroide_nominatim_historico
42184,41.4548153,-2.1622235,centroide_nominatim_historico
42185,41.6697181,-2.8784509,centroide_nominatim_historico
42187,41.6302086,-2.0909806,centroide_nominatim_historico
42188,41.8737588,-2.1025868,centroide_nominatim_historico
