ccaa_code,ccaa_name,provincia_code,provincia_name,municipio_code,municipio_name
1,01 Andalucía,4,Almería,4001,ABLA
1,01 Andalucía,4,Almería,4002,ABRUCENA
1,01 Andalucía,4,Almería,4003,ADRA
1,01 Andalucía,4,Almería,4004,ALBANCHEZ
1,01 Andalucía,4,Almería,4005,ALBOLODUY
1,01 Andalucía,4,Almería,4006,ALBOX
1,01 Andalucía,4,Almería,4007,ALCOLEA
1,01 Andalucía,4,Almería,4008,ALCÓNTAR
1,01 Andalucía,4,Almería,4009,ALCUDIA DE MONTEAGUD
1,01 Andalucía,4,Almería,4010,ALHABIA
1,01 Andalucía,4,Almería,4011,ALHAMA DE ALMERÍA
1,01 Andalucía,4,Almería,4012,ALICÚN
1,01 Andalucía,4,Almería,4013,ALMERÍA
1,01 Andalucía,4,Almería,4014,ALMÓCITA
1,01 Andalucía,4,Almería,4015,ALSODUX
1,01 Andalucía,4,Almería,4016,ANTAS
1,01 Andalucía,4,Almería,4017,ARBOLEAS
1,01 Andalucía,4,Almería,4018,ARMUÑA DE ALMANZORA
1,01 Andalucía,4,Almería,4019,BACARES
1,01 Andalucía,4,Almería,4904,BALANEGRA
1,01 Andalucía,4,Almería,4020,BAYÁRCAL
1,01 Andalucía,4,Almería,4021,BAYARQUE
1,01 Andalucía,4,Almería,4022,BÉDAR
1,01 Andalucía,4,Almería,4023,BEIRES
1,01 Andalucía,4,Almería,4024,BENAHADUX
1,01 Andalucía,4,Almería,4026,BENITAGLA
1,01 Andalucía,4,Almería,4027,BENIZALÓN
1,01 Andalucía,4,Almería,4028,BENTARIQUE
1,01 Andalucía,4,Almería,4029,BERJA
1,01 Andalucía,4,Almería,4030,CANJÁYAR
1,01 Andalucía,4,Almería,4031,CANTORIA
1,01 Andalucía,4,Almería,4032,CARBONERAS
1,01 Andalucía,4,Almería,4033,CASTRO DE FILABRES
1,01 Andalucía,4,Almería,4036,CHERCOS
1,01 Andalucía,4,Almería,4037,CHIRIVEL
1,01 Andalucía,4,Almería,4034,CÓBDAR
1,01 Andalucía,4,Almería,4035,CUEVAS DEL ALMANZORA
1,01 Andalucía,4,Almería,4038,DALÍAS
1,01 Andalucía,4,Almería,4902,EJIDO (EL)
1,01 Andalucía,4,Almería,4041,ENIX
1,01 Andalucía,4,Almería,4043,FELIX
1,01 Andalucía,4,Almería,4044,FINES
1,01 Andalucía,4,Almería,4045,FIÑANA
1,01 Andalucía,4,Almería,4046,FONDÓN
1,01 Andalucía,4,Almería,4047,GÁDOR
1,01 Andalucía,4,Almería,4048,GALLARDOS (LOS)
1,01 Andalucía,4,Almería,4049,GARRUCHA
1,01 Andalucía,4,Almería,4050,GÉRGAL
1,01 Andalucía,4,Almería,4051,HUÉCIJA
1,01 Andalucía,4,Almería,4052,HUÉRCAL DE ALMERÍA
1,01 Andalucía,4,Almería,4053,HUÉRCAL-OVERA
1,01 Andalucía,4,Almería,4054,ÍLLAR
1,01 Andalucía,4,Almería,4055,INSTINCIÓN
1,01 Andalucía,4,Almería,4056,LAROYA
1,01 Andalucía,4,Almería,4057,LÁUJAR DE ANDARAX
1,01 Andalucía,4,Almería,4058,LÍJAR
1,01 Andalucía,4,Almería,4059,LUBRÍN
1,01 Andalucía,4,Almería,4060,LUCAINENA DE LAS TORRES
1,01 Andalucía,4,Almería,4061,LÚCAR
1,01 Andalucía,4,Almería,4062,MACAEL
1,01 Andalucía,4,Almería,4063,MARÍA
1,01 Andalucía,4,Almería,4064,MOJÁCAR
1,01 Andalucía,4,Almería,4903,MOJONERA (LA)
1,01 Andalucía,4,Almería,4065,NACIMIENTO
1,01 Andalucía,4,Almería,4066,NÍJAR
1,01 Andalucía,4,Almería,4067,OHANES
1,01 Andalucía,4,Almería,4068,OLULA DE CASTRO
1,01 Andalucía,4,Almería,4069,OLULA DEL RÍO
1,01 Andalucía,4,Almería,4070,ORIA
1,01 Andalucía,4,Almería,4071,PADULES
1,01 Andalucía,4,Almería,4072,PARTALOA
1,01 Andalucía,4,Almería,4073,PATERNA DEL RÍO
1,01 Andalucía,4,Almería,4074,PECHINA
1,01 Andalucía,4,Almería,4075,PULPÍ
1,01 Andalucía,4,Almería,4076,PURCHENA
1,01 Andalucía,4,Almería,4077,RÁGOL
1,01 Andalucía,4,Almería,4078,RIOJA
1,01 Andalucía,4,Almería,4079,ROQUETAS DE MAR
1,01 Andalucía,4,Almería,4080,SANTA CRUZ DE MARCHENA
1,01 Andalucía,4,Almería,4081,SANTA FE DE MONDÚJAR
1,01 Andalucía,4,Almería,4082,SENÉS
1,01 Andalucía,4,Almería,4083,SERÓN
1,01 Andalucía,4,Almería,4084,SIERRO
1,01 Andalucía,4,Almería,4085,SOMONTÍN
1,01 Andalucía,4,Almería,4086,SORBAS
1,01 Andalucía,4,Almería,4087,SUFLÍ
1,01 Andalucía,4,Almería,4088,TABERNAS
1,01 Andalucía,4,Almería,4089,TABERNO
1,01 Andalucía,4,Almería,4090,TAHAL
1,01 Andalucía,4,Almería,4091,TERQUE
1,01 Andalucía,4,Almería,4092,TÍJOLA
1,01 Andalucía,4,Almería,4901,TRES VILLAS (LAS)
1,01 Andalucía,4,Almería,4093,TURRE
1,01 Andalucía,4,Almería,4094,TURRILLAS
1,01 Andalucía,4,Almería,4095,ULEILA DEL CAMPO
1,01 Andalucía,4,Almería,4096,URRÁCAL
1,01 Andalucía,4,Almería,4097,VELEFIQUE
1,01 Andalucía,4,Almería,4098,VÉLEZ-BLANCO
1,01 Andalucía,4,Almería,4099,VÉLEZ-RUBIO
1,01 Andalucía,4,Almería,4100,VERA
1,01 Andalucía,4,Almería,4101,VIATOR
1,01 Andalucía,4,Almería,4102,VÍCAR
1,01 Andalucía,4,Almería,4103,ZURGENA
1,01 Andalucía,11,Cádiz,11001,ALCALÁ DE LOS GAZULES
1,01 Andalucía,11,Cádiz,11002,ALCALÁ DEL VALLE
1,01 Andalucía,11,Cádiz,11003,ALGAR
1,01 Andalucía,11,Cádiz,11004,ALGECIRAS
1,01 Andalucía,11,Cádiz,11005,ALGODONALES
1,01 Andalucía,11,Cádiz,11006,ARCOS DE LA FRONTERA
1,01 Andalucía,11,Cádiz,11007,BARBATE
1,01 Andalucía,11,Cádiz,11008,BARRIOS (LOS)
1,01 Andalucía,11,Cádiz,11901,BENALUP-CASAS VIEJAS
1,01 Andalucía,11,Cádiz,11009,BENAOCAZ
1,01 Andalucía,11,Cádiz,11010,BORNOS
1,01 Andalucía,11,Cádiz,11011,BOSQUE (EL)
1,01 Andalucía,11,Cádiz,11012,CÁDIZ
1,01 Andalucía,11,Cádiz,11013,CASTELLAR DE LA FRONTERA
1,01 Andalucía,11,Cádiz,11015,CHICLANA DE LA FRONTERA
1,01 Andalucía,11,Cádiz,11016,CHIPIONA
1,01 Andalucía,11,Cádiz,11014,CONIL DE LA FRONTERA
1,01 Andalucía,11,Cádiz,11017,ESPERA
1,01 Andalucía,11,Cádiz,11018,GASTOR (EL)
1,01 Andalucía,11,Cádiz,11019,GRAZALEMA
1,01 Andalucía,11,Cádiz,11020,JEREZ DE LA FRONTERA
1,01 Andalucía,11,Cádiz,11021,JIMENA DE LA FRONTERA
1,01 Andalucía,11,Cádiz,11022,LÍNEA DE LA CONCEPCIÓN (LA)
1,01 Andalucía,11,Cádiz,11023,MEDINA SIDONIA
1,01 Andalucía,11,Cádiz,11024,OLVERA
1,01 Andalucía,11,Cádiz,11025,PATERNA DE RIVERA
1,01 Andalucía,11,Cádiz,11026,PRADO DEL REY
1,01 Andalucía,11,Cádiz,11027,PUERTO DE SANTA MARÍA (EL)
1,01 Andalucía,11,Cádiz,11028,PUERTO REAL
1,01 Andalucía,11,Cádiz,11029,PUERTO SERRANO
1,01 Andalucía,11,Cádiz,11030,ROTA
1,01 Andalucía,11,Cádiz,11031,SAN FERNANDO
1,01 Andalucía,11,Cádiz,11902,SAN JOSÉ DEL VALLE
1,01 Andalucía,11,Cádiz,11903,SAN MARTÍN DEL TESORILLO
1,01 Andalucía,11,Cádiz,11033,SAN ROQUE
1,01 Andalucía,11,Cádiz,11032,SANLÚCAR DE BARRAMEDA
1,01 Andalucía,11,Cádiz,11034,SETENIL DE LAS BODEGAS
1,01 Andalucía,11,Cádiz,11035,TARIFA
1,01 Andalucía,11,Cádiz,11036,TORRE ALHÁQUIME
1,01 Andalucía,11,Cádiz,11037,TREBUJENA
1,01 Andalucía,11,Cádiz,11038,UBRIQUE
1,01 Andalucía,11,Cádiz,11039,VEJER DE LA FRONTERA
1,01 Andalucía,11,Cádiz,11040,VILLALUENGA DEL ROSARIO
1,01 Andalucía,11,Cádiz,11041,VILLAMARTÍN
1,01 Andalucía,11,Cádiz,11042,ZAHARA
1,01 Andalucía,14,Córdoba,14001,ADAMUZ
1,01 Andalucía,14,Córdoba,14002,AGUILAR DE LA FRONTERA
1,01 Andalucía,14,Córdoba,14003,ALCARACEJOS
1,01 Andalucía,14,Córdoba,14004,ALMEDINILLA
1,01 Andalucía,14,Córdoba,14005,ALMODÓVAR DEL RÍO
1,01 Andalucía,14,Córdoba,14006,AÑORA
1,01 Andalucía,14,Córdoba,14007,BAENA
1,01 Andalucía,14,Córdoba,14008,BELALCÁZAR
1,01 Andalucía,14,Córdoba,14009,BELMEZ
1,01 Andalucía,14,Córdoba,14010,BENAMEJÍ
1,01 Andalucía,14,Córdoba,14011,BLÁZQUEZ (LOS)
1,01 Andalucía,14,Córdoba,14012,BUJALANCE
1,01 Andalucía,14,Córdoba,14013,CABRA
1,01 Andalucía,14,Córdoba,14014,CAÑETE DE LAS TORRES
1,01 Andalucía,14,Córdoba,14015,CARCABUEY
1,01 Andalucía,14,Córdoba,14016,CARDEÑA
1,01 Andalucía,14,Córdoba,14017,CARLOTA (LA)
1,01 Andalucía,14,Córdoba,14018,CARPIO (EL)
1,01 Andalucía,14,Córdoba,14019,CASTRO DEL RÍO
1,01 Andalucía,14,Córdoba,14020,CONQUISTA
1,01 Andalucía,14,Córdoba,14021,CÓRDOBA
1,01 Andalucía,14,Córdoba,14022,DOÑA MENCÍA
1,01 Andalucía,14,Córdoba,14023,DOS TORRES
1,01 Andalucía,14,Córdoba,14024,ENCINAS REALES
1,01 Andalucía,14,Córdoba,14025,ESPEJO
1,01 Andalucía,14,Córdoba,14026,ESPIEL
1,01 Andalucía,14,Córdoba,14027,FERNÁN-NÚÑEZ
1,01 Andalucía,14,Córdoba,14901,FUENTE CARRETEROS
1,01 Andalucía,14,Córdoba,14028,FUENTE LA LANCHA
1,01 Andalucía,14,Córdoba,14029,FUENTE OBEJUNA
1,01 Andalucía,14,Córdoba,14030,FUENTE PALMERA
1,01 Andalucía,14,Córdoba,14031,FUENTE-TÓJAR
1,01 Andalucía,14,Córdoba,14032,GRANJUELA (LA)
1,01 Andalucía,14,Córdoba,14033,GUADALCÁZAR
1,01 Andalucía,14,Córdoba,14902,GUIJARROSA (LA)
1,01 Andalucía,14,Córdoba,14034,GUIJO (EL)
1,01 Andalucía,14,Córdoba,14035,HINOJOSA DEL DUQUE
1,01 Andalucía,14,Córdoba,14036,HORNACHUELOS
1,01 Andalucía,14,Córdoba,14037,IZNÁJAR
1,01 Andalucía,14,Córdoba,14038,LUCENA
1,01 Andalucía,14,Córdoba,14039,LUQUE
1,01 Andalucía,14,Córdoba,14040,MONTALBÁN DE CÓRDOBA
1,01 Andalucía,14,Córdoba,14041,MONTEMAYOR
1,01 Andalucía,14,Córdoba,14042,MONTILLA
1,01 Andalucía,14,Córdoba,14043,MONTORO
1,01 Andalucía,14,Córdoba,14044,MONTURQUE
1,01 Andalucía,14,Córdoba,14045,MORILES
1,01 Andalucía,14,Córdoba,14046,NUEVA CARTEYA
1,01 Andalucía,14,Córdoba,14047,OBEJO
1,01 Andalucía,14,Córdoba,14048,PALENCIANA
1,01 Andalucía,14,Córdoba,14049,PALMA DEL RÍO
1,01 Andalucía,14,Córdoba,14050,PEDRO ABAD
1,01 Andalucía,14,Córdoba,14051,PEDROCHE
1,01 Andalucía,14,Córdoba,14052,PEÑARROYA-PUEBLONUEVO
1,01 Andalucía,14,Córdoba,14053,POSADAS
1,01 Andalucía,14,Córdoba,14054,POZOBLANCO
1,01 Andalucía,14,Córdoba,14055,PRIEGO DE CÓRDOBA
1,01 Andalucía,14,Córdoba,14056,PUENTE GENIL
1,01 Andalucía,14,Córdoba,14057,RAMBLA (LA)
1,01 Andalucía,14,Córdoba,14058,RUTE
1,01 Andalucía,14,Córdoba,14059,SAN SEBASTIÁN DE LOS BALLESTEROS
1,01 Andalucía,14,Córdoba,14061,SANTA EUFEMIA
1,01 Andalucía,14,Córdoba,14060,SANTAELLA
1,01 Andalucía,14,Córdoba,14062,TORRECAMPO
1,01 Andalucía,14,Córdoba,14063,VALENZUELA
1,01 Andalucía,14,Córdoba,14064,VALSEQUILLO
1,01 Andalucía,14,Córdoba,14065,VICTORIA (LA)
1,01 Andalucía,14,Córdoba,14066,VILLA DEL RÍO
1,01 Andalucía,14,Córdoba,14067,VILLAFRANCA DE CÓRDOBA
1,01 Andalucía,14,Córdoba,14068,VILLAHARTA
1,01 Andalucía,14,Córdoba,14069,VILLANUEVA DE CÓRDOBA
1,01 Andalucía,14,Córdoba,14070,VILLANUEVA DEL DUQUE
1,01 Andalucía,14,Córdoba,14071,VILLANUEVA DEL REY
1,01 Andalucía,14,Córdoba,14072,VILLARALTO
1,01 Andalucía,14,Córdoba,14073,VILLAVICIOSA DE CÓRDOBA
1,01 Andalucía,14,Córdoba,14074,VISO (EL)
1,01 Andalucía,14,Córdoba,14075,ZUHEROS
1,01 Andalucía,18,Granada,18001,AGRÓN
1,01 Andalucía,18,Granada,18002,ALAMEDILLA
1,01 Andalucía,18,Granada,18003,ALBOLOTE
1,01 Andalucía,18,Granada,18004,ALBONDÓN
1,01 Andalucía,18,Granada,18005,ALBUÑÁN
1,01 Andalucía,18,Granada,18006,ALBUÑOL
1,01 Andalucía,18,Granada,18007,ALBUÑUELAS
1,01 Andalucía,18,Granada,18010,ALDEIRE
1,01 Andalucía,18,Granada,18011,ALFACAR
1,01 Andalucía,18,Granada,18012,ALGARINEJO
1,01 Andalucía,18,Granada,18013,ALHAMA DE GRANADA
1,01 Andalucía,18,Granada,18014,ALHENDÍN
1,01 Andalucía,18,Granada,18015,ALICÚN DE ORTEGA
1,01 Andalucía,18,Granada,18016,ALMEGÍJAR
1,01 Andalucía,18,Granada,18017,ALMUÑÉCAR
1,01 Andalucía,18,Granada,18904,ALPUJARRA DE LA SIERRA
1,01 Andalucía,18,Granada,18018,ALQUIFE
1,01 Andalucía,18,Granada,18020,ARENAS DEL REY
1,01 Andalucía,18,Granada,18021,ARMILLA
1,01 Andalucía,18,Granada,18022,ATARFE
1,01 Andalucía,18,Granada,18023,BAZA
1,01 Andalucía,18,Granada,18024,BEAS DE GRANADA
1,01 Andalucía,18,Granada,18025,BEAS DE GUADIX
1,01 Andalucía,18,Granada,18027,BENALÚA
1,01 Andalucía,18,Granada,18028,BENALÚA DE LAS VILLAS
1,01 Andalucía,18,Granada,18029,BENAMAUREL
1,01 Andalucía,18,Granada,18030,BÉRCHULES
1,01 Andalucía,18,Granada,18032,BUBIÓN
1,01 Andalucía,18,Granada,18033,BUSQUÍSTAR
1,01 Andalucía,18,Granada,18034,CACÍN
1,01 Andalucía,18,Granada,18035,CÁDIAR
1,01 Andalucía,18,Granada,18036,CÁJAR
1,01 Andalucía,18,Granada,18114,CALAHORRA (LA)
1,01 Andalucía,18,Granada,18037,CALICASAS
1,01 Andalucía,18,Granada,18038,CAMPOTÉJAR
1,01 Andalucía,18,Granada,18039,CANILES
1,01 Andalucía,18,Granada,18040,CÁÑAR
1,01 Andalucía,18,Granada,18042,CAPILEIRA
1,01 Andalucía,18,Granada,18043,CARATAUNAS
1,01 Andalucía,18,Granada,18044,CÁSTARAS
1,01 Andalucía,18,Granada,18045,CASTILLÉJAR
1,01 Andalucía,18,Granada,18046,CASTRIL
1,01 Andalucía,18,Granada,18047,CENES DE LA VEGA
1,01 Andalucía,18,Granada,18059,CHAUCHINA
1,01 Andalucía,18,Granada,18061,CHIMENEAS
1,01 Andalucía,18,Granada,18062,CHURRIANA DE LA VEGA
1,01 Andalucía,18,Granada,18048,CIJUELA
1,01 Andalucía,18,Granada,18049,COGOLLOS DE GUADIX
1,01 Andalucía,18,Granada,18050,COGOLLOS DE LA VEGA
1,01 Andalucía,18,Granada,18051,COLOMERA
1,01 Andalucía,18,Granada,18053,CORTES DE BAZA
1,01 Andalucía,18,Granada,18054,CORTES Y GRAENA
1,01 Andalucía,18,Granada,18912,CUEVAS DEL CAMPO
1,01 Andalucía,18,Granada,18056,CÚLLAR
1,01 Andalucía,18,Granada,18057,CÚLLAR VEGA
1,01 Andalucía,18,Granada,18063,DARRO
1,01 Andalucía,18,Granada,18064,DEHESAS DE GUADIX
1,01 Andalucía,18,Granada,18065,DEHESAS VIEJAS
1,01 Andalucía,18,Granada,18066,DEIFONTES
1,01 Andalucía,18,Granada,18067,DIEZMA
1,01 Andalucía,18,Granada,18068,DÍLAR
1,01 Andalucía,18,Granada,18069,DÓLAR
1,01 Andalucía,18,Granada,18915,DOMINGO PÉREZ DE GRANADA
1,01 Andalucía,18,Granada,18070,DÚDAR
1,01 Andalucía,18,Granada,18071,DÚRCAL
1,01 Andalucía,18,Granada,18072,ESCÚZAR
1,01 Andalucía,18,Granada,18074,FERREIRA
1,01 Andalucía,18,Granada,18076,FONELAS
1,01 Andalucía,18,Granada,18077,FORNES
1,01 Andalucía,18,Granada,18078,FREILA
1,01 Andalucía,18,Granada,18079,FUENTE VAQUEROS
1,01 Andalucía,18,Granada,18905,GABIAS (LAS)
1,01 Andalucía,18,Granada,18082,GALERA
1,01 Andalucía,18,Granada,18083,GOBERNADOR
1,01 Andalucía,18,Granada,18084,GÓJAR
1,01 Andalucía,18,Granada,18085,GOR
1,01 Andalucía,18,Granada,18086,GORAFE
1,01 Andalucía,18,Granada,18087,GRANADA
1,01 Andalucía,18,Granada,18088,GUADAHORTUNA
1,01 Andalucía,18,Granada,18089,GUADIX
1,01 Andalucía,18,Granada,18906,GUÁJARES (LOS)
1,01 Andalucía,18,Granada,18093,GUALCHOS
1,01 Andalucía,18,Granada,18094,GÜÉJAR SIERRA
1,01 Andalucía,18,Granada,18095,GÜEVÉJAR
1,01 Andalucía,18,Granada,18096,HUÉLAGO
1,01 Andalucía,18,Granada,18097,HUÉNEJA
1,01 Andalucía,18,Granada,18098,HUÉSCAR
1,01 Andalucía,18,Granada,18099,HUÉTOR DE SANTILLÁN
1,01 Andalucía,18,Granada,18100,HUÉTOR TÁJAR
1,01 Andalucía,18,Granada,18101,HUÉTOR VEGA
1,01 Andalucía,18,Granada,18102,ÍLLORA
1,01 Andalucía,18,Granada,18103,ÍTRABO
1,01 Andalucía,18,Granada,18105,IZNALLOZ
1,01 Andalucía,18,Granada,18106,JÁTAR
1,01 Andalucía,18,Granada,18107,JAYENA
1,01 Andalucía,18,Granada,18108,JÉREZ DEL MARQUESADO
1,01 Andalucía,18,Granada,18109,JETE
1,01 Andalucía,18,Granada,18111,JUN
1,01 Andalucía,18,Granada,18112,JUVILES
1,01 Andalucía,18,Granada,18115,LÁCHAR
1,01 Andalucía,18,Granada,18116,LANJARÓN
1,01 Andalucía,18,Granada,18117,LANTEIRA
1,01 Andalucía,18,Granada,18119,LECRÍN
1,01 Andalucía,18,Granada,18120,LENTEGÍ
1,01 Andalucía,18,Granada,18121,LOBRAS
1,01 Andalucía,18,Granada,18122,LOJA
1,01 Andalucía,18,Granada,18123,LUGROS
1,01 Andalucía,18,Granada,18124,LÚJAR
1,01 Andalucía,18,Granada,18126,MALAHÁ (LA)
1,01 Andalucía,18,Granada,18127,MARACENA
1,01 Andalucía,18,Granada,18128,MARCHAL
1,01 Andalucía,18,Granada,18132,MOCLÍN
1,01 Andalucía,18,Granada,18133,MOLVÍZAR
1,01 Andalucía,18,Granada,18134,MONACHIL
1,01 Andalucía,18,Granada,18135,MONTEFRÍO
1,01 Andalucía,18,Granada,18136,MONTEJÍCAR
1,01 Andalucía,18,Granada,18137,MONTILLANA
1,01 Andalucía,18,Granada,18138,MORALEDA DE ZAFAYONA
1,01 Andalucía,18,Granada,18909,MORELÁBOR
1,01 Andalucía,18,Granada,18140,MOTRIL
1,01 Andalucía,18,Granada,18141,MURTAS
1,01 Andalucía,18,Granada,18903,NEVADA
1,01 Andalucía,18,Granada,18143,NIGÜELAS
1,01 Andalucía,18,Granada,18144,NÍVAR
1,01 Andalucía,18,Granada,18145,OGÍJARES
1,01 Andalucía,18,Granada,18146,ORCE
1,01 Andalucía,18,Granada,18147,ÓRGIVA
1,01 Andalucía,18,Granada,18148,OTÍVAR
1,01 Andalucía,18,Granada,18150,PADUL
1,01 Andalucía,18,Granada,18151,PAMPANEIRA
1,01 Andalucía,18,Granada,18152,PEDRO MARTÍNEZ
1,01 Andalucía,18,Granada,18153,PELIGROS
1,01 Andalucía,18,Granada,18154,PEZA (LA)
1,01 Andalucía,18,Granada,18910,PINAR (EL)
1,01 Andalucía,18,Granada,18157,PINOS GENIL
1,01 Andalucía,18,Granada,18158,PINOS PUENTE
1,01 Andalucía,18,Granada,18159,PÍÑAR
1,01 Andalucía,18,Granada,18161,POLÍCAR
1,01 Andalucía,18,Granada,18162,POLOPOS
1,01 Andalucía,18,Granada,18163,PÓRTUGOS
1,01 Andalucía,18,Granada,18164,PUEBLA DE DON FADRIQUE
1,01 Andalucía,18,Granada,18165,PULIANAS
1,01 Andalucía,18,Granada,18167,PURULLENA
1,01 Andalucía,18,Granada,18168,QUÉNTAR
1,01 Andalucía,18,Granada,18170,RUBITE
1,01 Andalucía,18,Granada,18171,SALAR
1,01 Andalucía,18,Granada,18173,SALOBREÑA
1,01 Andalucía,18,Granada,18174,SANTA CRUZ DEL COMERCIO
1,01 Andalucía,18,Granada,18175,SANTA FE
1,01 Andalucía,18,Granada,18176,SOPORTÚJAR
1,01 Andalucía,18,Granada,18177,SORVILÁN
1,01 Andalucía,18,Granada,18901,TAHA (LA)
1,01 Andalucía,18,Granada,18178,TORRE-CARDELA
1,01 Andalucía,18,Granada,18916,TORRENUEVA COSTA
1,01 Andalucía,18,Granada,18179,TORVIZCÓN
1,01 Andalucía,18,Granada,18180,TREVÉLEZ
1,01 Andalucía,18,Granada,18181,TURÓN
1,01 Andalucía,18,Granada,18182,UGÍJAR
1,01 Andalucía,18,Granada,18914,VALDERRUBIO
1,01 Andalucía,18,Granada,18907,VALLE DEL ZALABÍ
1,01 Andalucía,18,Granada,18902,VALLE (EL)
1,01 Andalucía,18,Granada,18183,VÁLOR
1,01 Andalucía,18,Granada,18911,VEGAS DEL GENIL
1,01 Andalucía,18,Granada,18184,VÉLEZ DE BENAUDALLA
1,01 Andalucía,18,Granada,18185,VENTAS DE HUELMA
1,01 Andalucía,18,Granada,18149,VILLA DE OTURA
1,01 Andalucía,18,Granada,18908,VILLAMENA
1,01 Andalucía,18,Granada,18187,VILLANUEVA DE LAS TORRES
1,01 Andalucía,18,Granada,18188,VILLANUEVA MESÍA
1,01 Andalucía,18,Granada,18189,VÍZNAR
1,01 Andalucía,18,Granada,18192,ZAFARRAYA
1,01 Andalucía,18,Granada,18913,ZAGRA
1,01 Andalucía,18,Granada,18193,ZUBIA (LA)
1,01 Andalucía,18,Granada,18194,ZÚJAR
1,01 Andalucía,21,Huelva,21001,ALÁJAR
1,01 Andalucía,21,Huelva,21002,ALJARAQUE
1,01 Andalucía,21,Huelva,21003,ALMENDRO (EL)
1,01 Andalucía,21,Huelva,21004,ALMONASTER LA REAL
1,01 Andalucía,21,Huelva,21005,ALMONTE
1,01 Andalucía,21,Huelva,21006,ALOSNO
1,01 Andalucía,21,Huelva,21007,ARACENA
1,01 Andalucía,21,Huelva,21008,AROCHE
1,01 Andalucía,21,Huelva,21009,ARROYOMOLINOS DE LEÓN
1,01 Andalucía,21,Huelva,21010,AYAMONTE
1,01 Andalucía,21,Huelva,21011,BEAS
1,01 Andalucía,21,Huelva,21012,BERROCAL
1,01 Andalucía,21,Huelva,21013,BOLLULLOS PAR DEL CONDADO
1,01 Andalucía,21,Huelva,21014,BONARES
1,01 Andalucía,21,Huelva,21015,CABEZAS RUBIAS
1,01 Andalucía,21,Huelva,21016,CALA
1,01 Andalucía,21,Huelva,21017,CALAÑAS
1,01 Andalucía,21,Huelva,21018,CAMPILLO (EL)
1,01 Andalucía,21,Huelva,21019,CAMPOFRÍO
1,01 Andalucía,21,Huelva,21020,CAÑAVERAL DE LEÓN
1,01 Andalucía,21,Huelva,21021,CARTAYA
1,01 Andalucía,21,Huelva,21022,CASTAÑO DEL ROBLEDO
1,01 Andalucía,21,Huelva,21023,CERRO DE ANDÉVALO (EL)
1,01 Andalucía,21,Huelva,21030,CHUCENA
1,01 Andalucía,21,Huelva,21024,CORTECONCEPCIÓN
1,01 Andalucía,21,Huelva,21025,CORTEGANA
1,01 Andalucía,21,Huelva,21026,CORTELAZOR
1,01 Andalucía,21,Huelva,21027,CUMBRES DE ENMEDIO
1,01 Andalucía,21,Huelva,21028,CUMBRES DE SAN BARTOLOMÉ
1,01 Andalucía,21,Huelva,21029,CUMBRES MAYORES
1,01 Andalucía,21,Huelva,21031,ENCINASOLA
1,01 Andalucía,21,Huelva,21032,ESCACENA DEL CAMPO
1,01 Andalucía,21,Huelva,21033,FUENTEHERIDOS
1,01 Andalucía,21,Huelva,21034,GALAROZA
1,01 Andalucía,21,Huelva,21035,GIBRALEÓN
1,01 Andalucía,21,Huelva,21036,GRANADA DE RÍO-TINTO (LA)
1,01 Andalucía,21,Huelva,21037,GRANADO (EL)
1,01 Andalucía,21,Huelva,21038,HIGUERA DE LA SIERRA
1,01 Andalucía,21,Huelva,21039,HINOJALES
1,01 Andalucía,21,Huelva,21040,HINOJOS
1,01 Andalucía,21,Huelva,21041,HUELVA
1,01 Andalucía,21,Huelva,21042,ISLA CRISTINA
1,01 Andalucía,21,Huelva,21043,JABUGO
1,01 Andalucía,21,Huelva,21044,LEPE
1,01 Andalucía,21,Huelva,21045,LINARES DE LA SIERRA
1,01 Andalucía,21,Huelva,21046,LUCENA DEL PUERTO
1,01 Andalucía,21,Huelva,21047,MANZANILLA
1,01 Andalucía,21,Huelva,21048,MARINES (LOS)
1,01 Andalucía,21,Huelva,21049,MINAS DE RIOTINTO
1,01 Andalucía,21,Huelva,21050,MOGUER
1,01 Andalucía,21,Huelva,21051,NAVA (LA)
1,01 Andalucía,21,Huelva,21052,NERVA
1,01 Andalucía,21,Huelva,21053,NIEBLA
1,01 Andalucía,21,Huelva,21054,PALMA DEL CONDADO (LA)
1,01 Andalucía,21,Huelva,21055,PALOS DE LA FRONTERA
1,01 Andalucía,21,Huelva,21056,PATERNA DEL CAMPO
1,01 Andalucía,21,Huelva,21057,PAYMOGO
1,01 Andalucía,21,Huelva,21058,PUEBLA DE GUZMÁN
1,01 Andalucía,21,Huelva,21059,PUERTO MORAL
1,01 Andalucía,21,Huelva,21060,PUNTA UMBRÍA
1,01 Andalucía,21,Huelva,21061,ROCIANA DEL CONDADO
1,01 Andalucía,21,Huelva,21062,ROSAL DE LA FRONTERA
1,01 Andalucía,21,Huelva,21063,SAN BARTOLOMÉ DE LA TORRE
1,01 Andalucía,21,Huelva,21064,SAN JUAN DEL PUERTO
1,01 Andalucía,21,Huelva,21066,SAN SILVESTRE DE GUZMÁN
1,01 Andalucía,21,Huelva,21065,SANLÚCAR DE GUADIANA
1,01 Andalucía,21,Huelva,21067,SANTA ANA LA REAL
1,01 Andalucía,21,Huelva,21068,SANTA BÁRBARA DE CASA
1,01 Andalucía,21,Huelva,21069,SANTA OLALLA DEL CALA
1,01 Andalucía,21,Huelva,21070,TRIGUEROS
