geonameid,name,asciiname,alternatenames,lat,lon,feature_class,feature_code,admin1,admin2,admin3,admin4,provincia_ine,population
3106420,Valtueña,Valtuena,"Valtuena,Valtueña",41.41492,-2.25327,P,PPL,55,SO,42119,,42,0
3106421,Valtrujal,Valtrujal,,42.25511,-2.28387,P,PPL,27,LO,26126,,26,0
3106423,Valtravieso,Valtravieso,"Caserio Valtravieso,Caserio de Valtravieso,Caserío Valtravieso,Caserío de Valtravieso,Valtravieso",40.10604,-6.14329,P,PPL,57,CC,10136,,10,0
3106424,Valtorres,Valtorres,Valtorres,41.29855,-1.7408,P,PPLA3,52,Z,50277,,50,117
3106427,Valtines,Valtines,"Vallines,Valtines",43.33662,-4.34083,P,PPL,39,S,39091,,39,0
3106428,Valtierra de Ríopisuerga,Valtierra de Riopisuerga,"Valtierra de Riopisuerga,Valtierra de Ríopisuerga",42.47605,-4.24072,P,PPL,55,BU,09211,,09,0
3106429,Valtierra de Albacastro,Valtierra de Albacastro,Valtierra de Albacastro,42.68086,-4.16515,P,PPL,55,BU,09306,,09,0
3106430,Valtierra,Valtierra,Valtierra,42.19653,-1.63459,P,PPLA3,32,NA,31249,,31,2435
3106431,Valtiendas,Valtiendas,Valtiendas,41.47851,-3.91766,P,PPLA3,55,SG,40215,,40,157
3106432,Valtajeros,Valtajeros,"Val'takheros,Valtajeros,ba er ta he luo si,Вальтахерос,巴尔塔赫罗斯",41.93808,-2.22289,P,PPLA3,55,SO,42198,,42,28
3106435,Valtablado del Río,Valtablado del Rio,"Valtablado del Rio,Valtablado del Río",40.7142,-2.40225,P,PPLA3,54,GU,19310,,19,20
3106436,Valtablado de Beteta,Valtablado de Beteta,,40.60193,-2.06388,P,PPL,54,CU,16035,,16,0
3106437,Valsurbio,Valsurbio,"Valsurbio,Valsurvio",42.86624,-4.73307,P,PPL,55,P,34199,,34,0
3106438,Valsoredo,Valsoredo,Valsoredo,43.42341,-6.36637,P,PPL,34,O,33073,,33,0
3106439,Valsera,Valsera,Valsera,43.4,-5.95,P,PPL,34,O,33054,,33,35
3106440,Valsemana,Valsemana,Valsemana,42.73516,-5.67167,P,PPL,55,LE,24061,,24,0
3106443,Valseco,Valseco,Valseco,42.83854,-6.38748,P,PPL,55,LE,24109,,24,0
3106444,Valseca,Valseca,Valseca,40.99933,-4.17514,P,PPLA3,55,SG,40214,,40,327
3106445,Valsalobre,Valsalobre,Valsalobre,40.81945,-1.90889,P,PPL,54,GU,19099,,19,0
3106446,Valsalobre,Valsalobre,Valsalobre,40.61742,-2.09297,P,PPLA3,54,CU,16234,,16,65
3106448,Valsalabroso,Valsalabroso,Valsalabroso,41.10962,-6.50269,P,PPLA3,55,SA,37340,,37,189
3106449,Valsadornín,Valsadornin,"Valsadornin,Valsadornín",42.8795,-4.47456,P,PPL,55,P,34056,,34,0
3106450,Valquente,Valquente,,43.26667,-7.23333,P,PPL,58,LU,27054,,27,3
3106451,Valpuesta,Valpuesta,Valpuesta,42.86592,-3.12475,P,PPL,55,BU,09050,,09,0
3106452,Valporquero de Torío,Valporquero de Torio,"Valporquero de Torio,Valporquero de Torío",42.90881,-5.56163,P,PPL,55,LE,24194,,24,0
3106453,Valporquero de Rueda,Valporquero de Rueda,Valporquero de Rueda,42.7508,-5.23776,P,PPL,55,LE,24068,,24,0
3106456,Valparaíso de Arriba,Valparaiso de Arriba,"Valparaiso de Arriba,Valparaíso de Arriba",40.06885,-2.6148,P,PPL,54,CU,16901,,16,0
3106457,Valparaíso de Abajo,Valparaiso de Abajo,"Valparaiso de Abajo,Valparaíso de Abajo",40.05294,-2.63824,P,PPL,54,CU,16901,,16,0
3106460,Valparaíso,Valparaiso,"Valparaiso,Valparaíso",41.99183,-6.30179,P,PPL,55,ZA,49121,,49,0
3106461,Valpalmas,Valpalmas,Valpalmas,42.15821,-0.85481,P,PPLA3,52,Z,50276,,50,166
3106462,Valoria la Buena,Valoria la Buena,"Valoria,Valoria la Buena,Valoria la Bueno,Viloria la Buena",41.79966,-4.53055,P,PPLA3,55,VA,47184,,47,674
3106463,Valoria del Alcor,Valoria del Alcor,Valoria del Alcor,41.89945,-4.80389,P,PPL,55,P,34010,,34,0
3106464,Valoria de Aguilar,Valoria de Aguilar,Valoria de Aguilar,42.76745,-4.27536,P,PPL,55,P,34004,,34,0
3106465,Valongo,Valongo,"San Andres,San Andrés,Valongo",42.43333,-8.45,P,PPL,58,PO,36902,,36,0
3106466,Valonga,Valonga,"Caserio Valonga,Caserío Valonga",41.7212,0.25269,P,PPL,52,HU,22052,,22,0
3106467,Valnera,Valnera,,43.18937,-3.43457,P,PPL,39,S,,,39,0
3106471,Valmojado,Valmojado,,40.20444,-4.09146,P,PPLA3,54,TO,45180,,45,2887
3106472,Valmeo,Valmeo,Valmeo,43.13333,-4.63244,P,PPL,39,S,39096,,39,0
3106474,Valmayor de Cuesta-Urría,Valmayor de Cuesta-Urria,"Valmayor de Cuesta-Urria,Valmayor de Cuesta-Urría",42.90534,-3.42062,P,PPL,55,BU,09213,,09,0
3106476,Valmayor,Valmayor,Valmayor,43.10706,-6.4517,P,PPL,34,O,33011,,33,0
3106477,Balmaseda,Balmaseda,"Balmaseda,Valmaseda",43.2,-3.2,P,PPLA3,59,BI,48090,,48,7684
3106478,Valmartino,Valmartino,Valmartino,42.79037,-5.10854,P,PPL,55,LE,24056,,24,0
3106479,Valmanyá,Valmanya,"Caserio Valmanya,Caserío Valmanya,Vallmanya,Valmanya,Valmanyá",41.6742,2.65999,P,PPL,56,B,08284,,08,0
3106480,Valmala,Valmala,Valmala,42.3059,-3.25456,P,PPLA3,55,BU,09407,,09,32
3106482,Valmadrid,Valmadrid,Valmadrid,41.44351,-0.88482,P,PPLA3,52,Z,50275,,50,102
3106483,Vallverd de Queralt,Vallverd de Queralt,,41.46667,1.31667,P,PPL,56,T,43142,,43,0
3106485,Vallvert,Vallvert,"Vallbert,Vallvert",41.69708,0.95153,P,PPL,56,L,25113,,25,0
3106486,Vallunquera,Vallunquera,,42.24104,-4.10966,P,PPL,55,BU,09091,,09,0
3106488,Valluércanes,Valluercanes,"Valluercanes,Valluércanes",42.5722,-3.12113,P,PPLA3,55,BU,09419,,09,103
3106489,Valluerca,Valluerca,Valluerca,42.90891,-3.16857,P,PPL,59,VI,01055,,01,0
3106492,Valls,Valls,"Val's,Valls,Вальс",41.28612,1.24993,P,PPLA3,56,T,43161,,43,25092
3106493,Vallromanes,Vallromanes,"Vallromanas,Vallromanes",41.53333,2.3,P,PPLA3,56,B,08296,,08,0
3106495,Vallovil,Vallovil,,43.34247,-5.16632,P,PPL,34,O,33045,,33,0
3106497,Valloria,Valloria,"Balloria,Valloria",43.43061,-6.29591,P,PPL,34,O,33059,,33,0
3106498,Valloría,Valloria,"Valloria,Valloría",42.00654,-2.38569,P,PPL,55,SO,42014,,42,0
3106500,Ballongo,Ballongo,Ballongo,43.33013,-6.03931,P,PPL,34,O,33026,,33,0
3106501,Vallobal,Vallobal,,43.38216,-5.31395,P,PPL,34,O,33049,,33,0
3106502,Vallo,Vallo,,42.89873,-6.98735,P,PPL,58,LU,27034,,27,0
3106504,Vallmoll,Vallmoll,Vallmoll,41.24311,1.249,P,PPL,56,T,43160,,43,1415
3106508,Vallmanya,Vallmanya,Vallmanya,41.83062,1.58754,P,PPL,56,B,08229,,08,0
3106510,Vall-Llobrega,Vall-Llobrega,Vall-Llobrega,41.88055,3.12641,P,PPL,56,GI,17209,,17,651
3106511,Vall-Llebrera,Vall-Llebrera,Vall-Llebrera,41.93333,1.08333,P,PPLL,56,L,25034,,25,0
3106515,Vallirana,Vallirana,Vallirana,41.38676,1.93205,P,PPLA3,56,B,08295,,08,14066
3106516,Vallinas,Vallinas,,43.18777,-6.53673,P,PPL,34,O,33011,,33,0
3106517,Vallinaferrera,Vallinaferrera,"Vallinaferrera,Vallineferrera",43.38614,-6.60956,P,PPL,34,O,33073,,33,0
3106518,Vallinadosa,Vallinadosa,Vallinadosa,43.25,-6.7,P,PPL,34,O,33001,,33,0
3106519,Vallina,Vallina,,43.36667,-5.71667,P,PPL,34,O,33066,,33,0
3106520,Vallín,Vallin,,43.5,-5.78333,P,PPL,34,O,33024,,33,0
3106523,Vallibona,Vallibona,"Vallibana,Vallibona",40.603,0.04642,P,PPLA3,60,CS,12127,,12,84
3106526,Vallgorguina,Vallgorguina,Vallgorguina,41.64822,2.50996,P,PPLA3,56,B,08294,,08,2854
3106527,Vallfogona de Riucorb,Vallfogona de Riucorb,"Val'fogona-de-Riukorb,Valfogona de Riukorb,Vallfogona de Riucorb,Vallfogona de Riucorp,Vallfogona de Ríucorp,ba li fu ge na de liu ke er bu,bayfgna d rywkrb,falfwghwna dy rywkrb,Вальфогона-де-Риукорб,Վալֆոգոնա դե Ռիուկորբ,بایفگنا د ریوکرب,فالفوغونا دي ريوكرب,巴利福戈纳德留科尔布",41.5628,1.23691,P,PPLA3,56,T,43159,,43,0
3106528,Vallfogona de Balaguer,Vallfogona de Balaguer,Vallfogona de Balaguer,41.75211,0.81385,P,PPL,56,L,25240,,25,1884
3106530,Vallfogona,Vallfogona,Vallfogona,42.19657,2.30335,P,PPL,56,GI,17170,,17,0
3106531,Vallespinoso de Cervera,Vallespinoso de Cervera,Vallespinoso de Cervera,42.87418,-4.42798,P,PPL,55,P,34056,,34,0
3106532,Vallespinoso,Vallespinoso,,42.77302,-4.36305,P,PPL,55,P,34004,,34,0
3106533,Vallespinosa,Vallespinosa,Vallespinosa,41.44475,1.34922,P,PPL,56,T,43113,,43,0
3106534,Valles de Valdavia,Valles de Valdavia,Valles de Valdavia,42.58135,-4.63814,P,PPL,55,P,34190,,34,0
3106535,Valles de Palenzuela,Valles de Palenzuela,Valles de Palenzuela,42.12019,-4.0775,P,PPLA3,55,BU,09418,,09,100
3106538,Vallesa de la Guareña,Vallesa de la Guarena,"Vallesa de la Guarena,Vallesa de la Guareña",41.13532,-5.32611,P,PPLA3,55,ZA,49230,,49,161
3106541,Vallés,Valles,"San Martin,San Martín,Valles,Vallés",43.43559,-5.35236,P,PPL,34,O,33076,,33,0
3106542,Valles,Valles,,43.36718,-5.31478,P,PPL,34,O,33049,,33,0
3106543,Valles,Valles,Valles,43.35155,-4.11565,P,PPL,39,S,39060,,39,0
3106544,Valleruela de Sepúlveda,Valleruela de Sepulveda,"Valleruela de Sepulveda,Valleruela de Sepúlveda",41.18794,-3.77277,P,PPLA3,55,SG,40221,,40,70
3106545,Valleruela de Pedraza,Valleruela de Pedraza,Valleruela de Pedraza,41.17937,-3.80717,P,PPLA3,55,SG,40220,,40,65
3106550,Valleluengo,Valleluengo,,42.02634,-6.23165,P,PPL,55,ZA,49177,,49,0
3106551,Vallelado,Vallelado,Vallelado,41.40436,-4.42662,P,PPLA3,55,SG,40219,,40,826
3106552,Vallejuelo,Vallejuelo,Vallejuelo,43.07077,-3.32671,P,PPL,55,BU,09410,,09,0
3106554,Vallejo de Mena,Vallejo de Mena,Vallejo de Mena,43.08465,-3.30194,P,PPL,55,BU,09410,,09,0
3106557,Vallejo,Vallejo,,43.13838,-4.72775,P,PPL,39,S,39015,,39,0
3106558,Vallejo,Vallejo,,43.1373,-4.03316,P,PPL,39,S,39046,,39,0
3106559,Vallejo,Vallejo,,43.04581,-3.68978,P,PPL,55,BU,09215,,09,0
3106560,Vallejo,Vallejo,,42.87781,-3.72654,P,PPL,55,BU,09409,,09,0
3106561,Vallejo,Vallejo,Vallejo,42.39155,-5.64007,P,PPL,55,LE,24187,,24,0
3106562,Vallejimeno,Vallejimeno,Vallejimeno,42.11751,-3.18453,P,PPL,55,BU,09414,,09,0
3106563,Vallejera de Riofrío,Vallejera de Riofrio,"Vallejera de Riofrio,Vallejera de Riofrío",40.4091,-5.71943,P,PPLA3,55,SA,37343,,37,70
3106564,Vallehondo,Vallehondo,Vallehondo,40.38492,-5.513,P,PPL,55,AV,05214,,05,0
3106568,Vallegera,Vallegera,,42.18244,-4.1516,P,PPL,55,BU,09417,,09,58
3106571,Valle de Vegacervera,Valle de Vegacervera,Valle de Vegacervera,42.89118,-5.57928,P,PPL,55,LE,24194,,24,0
3106572,Valle de Tabladillo,Valle de Tabladillo,Valle de Tabladillo,41.36304,-3.83966,P,PPLA3,55,SG,40218,,40,144
3106574,Valle de Santullán,Valle de Santullan,"Valle de Santullan,Valle de Santullán",42.90503,-4.34514,P,PPL,55,P,34160,,34,0
3106575,Valle de San Pedro,Valle de San Pedro,"Val de San Pedro,Valle de San Pedro",41.08451,-3.85992,P,PPL,55,SG,40206,,40,0
3106577,Valle de Oro,Valle de Oro,"San Acisclo,Valle de Oro",43.55946,-7.37057,P,PPL,58,LU,27019,,27,0
3106578,Valle de Oro,Valle de Oro,"Santa Cruz,Valle de Oro",43.55,-7.45,P,PPL,58,LU,27063,,27,0
3106579,Santa Cilla de Valadouro,Santa Cilla de Valadouro,"Santa Cecilia,Valle de Oro",43.55579,-7.35086,P,PPL,58,LU,27019,,27,0
3106581,Valle de Mansilla,Valle de Mansilla,Valle de Mansilla,42.54124,-5.35309,P,PPL,55,LE,24225,,24,0
3106583,Valle del Moro,Valle del Moro,"Valle Moro,Valle del Moro",43.24166,-5.25497,P,PPL,34,O,33050,,33,0
3106586,Valle de la Valduerna,Valle de la Valduerna,Valle de la Valduerna,42.31981,-5.99519,P,PPL,55,LE,24216,,24,0
3106587,Valle del Agua,Valle del Agua,,42.62821,-6.64323,P,PPL,55,LE,24027,,24,0
3106588,Valle de Lago,Valle de Lago,Valle de Lago,43.07252,-6.19932,P,PPL,34,O,33068,,33,0
3106590,Valle de Finolledo,Valle de Finolledo,Valle de Finolledo,42.71753,-6.69287,P,PPL,55,LE,24196,,24,0
3106591,Valle de Cerrato,Valle de Cerrato,Valle de Cerrato,41.88045,-4.36243,P,PPLA3,55,P,34196,,34,112
3106600,Vallecillo,Vallecillo,Vallecillo,42.35604,-5.21088,P,PPLA3,55,LE,24191,,24,145
3106601,Vallecas,Vallecas,Vallecas,40.38333,-3.61667,P,PPLX,29,M,28079,18,28,53208
3106606,Valleancho,Valleancho,Valleancho,43.44965,-6.63168,P,PPL,34,O,33034,,33,0
3106632,Val,Val,San Esteban,43.73333,-7.65,P,PPL,58,LU,27064,,27,0
3106633,San Román de Vale,San Roman de Vale,"San Roman,San Román",43.71667,-7.63333,P,PPL,58,LU,27064,,27,0
3106634,Valle,Valle,Valle,43.39498,-6.72324,P,PPL,34,O,33077,,33,0
3106635,Valle,Valle,,43.33999,-5.33374,P,PPL,34,O,33049,,33,0
3106636,Valle,Valle,"Valle Ruesga,Valle de Ruesga",43.27689,-3.52661,P,PPL,39,S,39067,,39,0
3106637,Valle,Valle,"Cabuerniga,Cabuérniga,Valle,Valle de Cabuerniga,Valle de Cabuérniga",43.22572,-4.30039,P,PPL,39,S,39014,,39,0
3106638,Valle,Valle,"El Valle,Valle",43.09576,-5.85614,P,PPL,34,O,33033,,33,0
3106639,Valldoreix,Valldoreix,"Barrio Valldoreix,Valdoreix,Valldoreix",41.45956,2.0439,P,PPL,56,B,08205,,08,0
3106641,Vall de Bianya,Vall de Bianya,,42.21667,2.45,P,PPL,56,GI,17208,,17,0
3106642,Valldeviá,Valldevia,,42.12188,3.00214,P,PPL,56,GI,17232,,17,0
3106655,Vall d'Alba,Vall d'Alba,Vall d'Alba,40.17534,-0.03567,P,PPL,60,CS,12124,,12,0
3106656,Vallclara,Vallclara,Vallclara,41.37958,0.98342,P,PPLA3,56,T,43158,43158,43,114
3106658,Vallcebre,Vallcebre,"Valcebre,Vallcebre",42.20347,1.81815,P,PPLA3,56,B,08293,,08,0
3106661,Vallcarca,Vallcarca,Barrio Vallcarca,41.24022,1.86098,P,PPL,56,B,08270,,08,0
3106662,Vallcanera,Vallcanera,Vallcanera,41.83333,2.75,P,PPL,56,GI,17193,,17,0
3106663,Vallbona de les Monges,Vallbona de les Monges,Vallbona de les Monges,41.52631,1.08872,P,PPLA3,56,L,25238,,25,0
3106664,Vallbona d'Anoia,Vallbona d'Anoia,"Vallbona,Vallbona d'Anoia",41.51667,1.71667,P,PPL,56,B,08292,,08,0
3106665,Vallarta de Bureba,Vallarta de Bureba,Vallarta de Bureba,42.58864,-3.20457,P,PPLA3,55,BU,09408,,09,60
3106669,Vallanca,Vallanca,Vallanca,40.06667,-1.33333,P,PPLA3,60,V,46252,,46,190
3106670,Vallamonte,Vallamonte,,43.32156,-6.36641,P,PPL,34,O,33073,,33,0
3106672,Valladolid,Valladolid,"Lungsod ng Valladolid,Pincia,Pucela,VLL,Vagiadolid,Val'jadalid,Val'jadolid,Valadoli,Valadolid,Valadolido,Valdoletum,Valhadolid,Valjadolid,Valjadolida,Valjadolidas,Valladolid,Valladolis,Valladolit,Valladolíd,Valladolís,Vallis Tolitum,Valyadolid,Vayadolid,Vaładołì,ba li ya duo li de,ba ya do lid,baryadoriddo,bayadollideu,bld alwlyd,fayadwlydh,valiadolidi,vayadolida,wayadwlyd,wʼyʼdwlyd,Βαγιαδολίδ,Вальядалід,Вальядолид,Вальядолід,Валядолид,Ваљадолид,ואיאדוליד,بلد الوليد,فايادوليذ,والاڈولڈ,وایادولید,ڤایادۆلید,वायादोलिद,บายาโดลิด,ვალიადოლიდი,バリャドリッド,巴利亚多利德,바야돌리드",41.65541,-4.72353,P,PPLA,55,VA,47186,,47,300618
3106673,Vallado,Vallado,Vallado,43.04795,-6.46442,P,PPL,34,O,33011,,33,0
3106676,Valladares,Valladares,Valladares,42.87468,-8.96398,P,PPL,58,C,15062,,15,0
3106677,Valadares,Valadares,,42.18333,-8.71667,P,PPL,58,PO,36057,,36,0
3106678,Valladares,Valladares,,41.23933,-2.37663,P,PPL,55,SO,42025,,42,0
3106682,Valjunquera,Valjunquera,"Valjunquera,Valljunquera",40.9525,0.02575,P,PPLA3,52,TE,44247,,44,414
3106687,Valiñas,Valinas,,42.55501,-8.6537,P,PPL,58,PO,36002,,36,0
3106688,Valiña,Valina,,43.42353,-7.26563,P,PPL,58,LU,27027,,27,0
3106689,Valiña,Valina,"Valina,Valinas,Valiña,Valiñas",43.11657,-9.04678,P,PPL,58,C,15092,,15,0
3106690,Valiña,Valina,,42.83306,-7.12702,P,PPL,58,LU,27006,,27,0
3106691,Valiña,Valina,"Valina,Valiña",42.51261,-6.80731,P,PPL,55,LE,24206,,24,0
3106692,Valín,Valin,,43.51132,-7.01608,P,PPL,34,O,33017,,33,0
3106693,Valín,Valin,,43.36285,-7.09284,P,PPL,34,O,33071,,33,0
3106694,Valín,Valin,,43.00808,-7.23805,P,PPL,58,LU,27004,,27,0
3106696,Valhondo y Brocheros,Valhondo y Brocheros,"Caserio Vinas de Valhondo y Huertas de Bochero,Caserío Viñas de Valhondo y Huertas de Bochero,Valhondo y Brocheros,Vinas de Valhondo y Huertas de Brochero,Viñas de Valhondo y Huertas de Brochero",40.58333,-6.5,P,PPL,55,SA,37107,,37,0
3106698,Valhermoso,Valhermoso,Valhermoso,40.7859,-1.96121,P,PPLA3,54,GU,19309,,19,43
3106699,Valhermosa,Valhermosa,,42.81932,-3.51435,P,PPL,55,BU,09217,,09,0
3106700,Valgañón,Valganon,"Val'gan'jon,Val'gan'on,Valganion,Valganon,Valgañón,ba er jia ni weng,Вальганьйон,Вальганьон,Վալգանիոն,巴尔加尼翁",42.31782,-3.06725,P,PPLA3,27,LO,26162,,26,156
3106702,Valga,Valga,,42.69792,-8.63959,P,PPLA3,58,PO,36056,,36,6143
3106703,Valfermoso de Tajuña,Valfermoso de Tajuna,"Valfermoso de Tajuna,Valfermoso de Tajuña",40.61902,-2.95407,P,PPLA3,54,GU,19308,,19,93
3106704,Valfermoso de las Monjas,Valfermoso de las Monjas,Valfermoso de las Monjas,40.87084,-2.88365,P,PPL,54,GU,19159,,19,0
3106705,Valfarta,Valfarta,Valfarta,41.55726,-0.13304,P,PPLA3,52,HU,22242,,22,86
3106707,Vales,Vales,,42.86667,-7.23333,P,PPL,58,LU,27901,,27,0
3106708,Vales,Vales,,42.53363,-7.90981,P,PPL,58,OR,32076,,32,0
3106709,Vales,Vales,,42.40584,-7.01293,P,PPL,58,OR,32009,,32,0
3106710,Valero,Valero,,40.53533,-5.94307,P,PPLA3,55,SA,37339,,37,448
3106711,Valeri,Valeri,Valeri,43.44412,-5.51383,P,PPL,34,O,33076,,33,0
3106712,Valer,Valer,Valer,41.76291,-6.17967,P,PPL,55,ZA,49087,,49,0
3106713,Valenzana,Valenzana,,42.31617,-7.88474,P,PPL,58,OR,32008,,32,0
3106714,Els Valentins,Els Valentins,,40.61667,0.36667,P,PPL,56,T,43156,,43,266
3106715,Valenoso,Valenoso,Valenoso,42.54707,-4.64578,P,PPL,55,P,34157,,34,0
3106717,Valencia de la Encomienda,Valencia de la Encomienda,Valencia de la Encomienda,41.15792,-5.73916,P,PPL,55,SA,37335,,37,0
3106718,Valencia de Don Juan,Valencia de Don Juan,"Valencia de Don Juan,Valensija-de-Don-Khuan,ba lun xi ya de dong hu an,Валенсия-де-Дон-Хуан,Валенсія-де-Дон-Хуан,巴伦西亚德东胡安",42.29374,-5.5172,P,PPLA3,55,LE,24188,,24,4184
3106719,València d'Àneu,Valencia d'Aneu,,42.63418,1.10945,P,PPL,56,L,25024,,25,0
3106720,Valencia,Valencia,,43.19236,-8.81047,P,PPL,58,C,15029,,15,0
3106721,Valencia do Sil,Valencia do Sil,"Valencia de Sil,Valencia del Sil",42.40223,-7.07571,P,PPL,58,OR,32088,,32,0
3106722,Valeije,Valeije,,42.162,-8.26335,P,PPL,58,PO,36009,,36,0
3106723,Valea,Valea,"Balea,Valea",42.46667,-8.88333,P,PPL,58,PO,36022,,36,212
3106724,Vale,Vale,Vale,42.84526,-7.24872,P,PPL,58,LU,27901,,27,0
3106726,Valdunquillo,Valdunquillo,Valdunquillo,42.04232,-5.31339,P,PPLA3,55,VA,47183,,47,204
3106727,Valduno,Valduno,Valduno,43.4,-6,P,PPL,34,O,33054,,33,38
3106728,Valdunciel,Valdunciel,Valdunciel,41.08544,-5.67217,P,PPLA3,55,SA,37338,,37,102
3106729,Valduérteles,Valduerteles,"Valduerteles,Valduérteles",42.0541,-2.36508,P,PPL,55,SO,42209,,42,0
3106731,Valdredo,Valdredo,Valdredo,43.57059,-6.25875,P,PPL,34,O,33021,,33,0
3106732,Valdoviño,Valdovino,"Santa Eulalia,Valdovino,Valdoviño",43.6,-8.13333,P,PPLA3,58,C,15087,,15,6838
3106734,Valdorros,Valdorros,Valdorros,42.17232,-3.70938,P,PPLA3,55,BU,09406,,09,182
3106735,Valdorria,Valdorria,Valdorria,42.88999,-5.41852,P,PPL,55,LE,24179,,24,0
3106736,Valdoré,Valdore,"Valdore,Valdoré",42.87008,-5.16299,P,PPL,55,LE,24060,,24,0
3106738,Valdomir,Valdomir,Baldomir,42.57656,-7.21843,P,PPL,58,LU,27017,,27,0
3106739,Valdomar,Valdomar,"San Juan,Valdomar",43.15,-7.66667,P,PPL,58,LU,27007,,27,0
3106740,Valdín,Valdin,"Valdin,Valdín",42.22303,-6.97256,P,PPL,58,OR,32083,,32,0
3106742,Valdilecha,Valdilecha,Valdilecha,40.2953,-3.30233,P,PPLA3,29,M,28165,,28,2347
3106744,Valdició,Valdicio,"Valdicio,Valdició",43.22636,-3.68206,P,PPL,39,S,39083,,39,0
3106745,Valdezate,Valdezate,Valdezate,41.60231,-3.93045,P,PPLA3,55,BU,09405,,09,178
3106748,Valdevimbre,Valdevimbre,"Val'devimbre,Valdevimbre,ba er de wen fu lei,Вальдевимбре,Вальдевімбре,巴尔德温夫雷",42.41959,-5.61975,P,PPLA3,55,LE,24187,,24,1089
3106750,Valdevigas,Valdevigas,,42.17164,-2.29004,P,PPLQ,27,LO,26058,,26,0
3106751,Valdeviejas,Valdeviejas,Valdeviejas,42.4624,-6.07848,P,PPL,55,LE,24008,,24,0
3106753,Valdevarnés,Valdevarnes,"Valdevarnes,Valdevarnés",41.4691,-3.55636,P,PPL,55,SG,40039,,40,0
3106754,Valdevacas de Montejo,Valdevacas de Montejo,Valdevacas de Montejo,41.52068,-3.63571,P,PPLA3,55,SG,40212,,40,28
3106755,Valdevacas,Valdevacas,"Valdevacas,Valdevacas y Guijar",41.13612,-3.91146,P,PPL,55,SG,40213,,40,134
3106759,Valdetorres de Jarama,Valdetorres de Jarama,Valdetorres de Jarama,40.69366,-3.51156,P,PPLA3,29,M,28164,,28,5001
3106760,Valdeteja,Valdeteja,Valdeteja,42.92886,-5.42515,P,PPL,55,LE,24177,,24,0
3106761,Valdetablas,Valdetablas,"Caserio Valdetablas,Caserío Valdetablas,Valdetablas",40.3642,-4.08836,P,PPL,29,M,28178,,28,0
3106763,Valdestillas,Valdestillas,Valdestillas,41.47697,-4.77116,P,PPLA3,55,VA,47182,,47,1683
3106764,Valdespino Vaca,Valdespino Vaca,"Valdespino,Valdespino Vaca,Valdespino de Baca",42.30295,-5.15522,P,PPL,55,LE,24086,,24,0
3106765,Valdespino de Somoza,Valdespino de Somoza,"Valdespino,Valdespino de Somoza",42.40445,-6.14481,P,PPL,55,LE,24161,,24,0
3106766,Valdespino Cerón,Valdespino Ceron,"Valdespino Ceron,Valdespino Cerón",42.25927,-5.35992,P,PPL,55,LE,24099,,24,0
3106768,Valdespino,Valdespino,Valdespino,42.09812,-6.62215,P,PPL,55,ZA,49179,,49,0
3106769,Valdespina,Valdespina,Valdespina,42.13183,-4.42623,P,PPL,55,P,34011,,34,0
3106770,Valdespina,Valdespina,Valdespina,41.57958,-2.44102,P,PPL,55,SO,42038,,42,0
3106771,Valdesotos,Valdesotos,Valdesotos,40.95546,-3.32542,P,PPLA3,54,GU,19307,,19,23
3106772,Valdesoto,Valdesoto,"San Felix,San Félix,Valdesoto",43.36667,-5.63333,P,PPL,34,O,33066,,33,0
3106774,Valdesogo de Arriba,Valdesogo de Arriba,Valdesogo de Arriba,42.54739,-5.51382,P,PPL,55,LE,24227,,24,0
3106775,Valdesogo de Abajo,Valdesogo de Abajo,Valdesogo de Abajo,42.53637,-5.50777,P,PPL,55,LE,24227,,24,0
3106776,Valdesimonte,Valdesimonte,Valdesimonte,41.23708,-3.84886,P,PPL,55,SG,40040,,40,0
3106777,Valdescorriel,Valdescorriel,Valdescorriel,42.02233,-5.50998,P,PPLA3,55,ZA,49229,,49,191
3106778,Valdescapa,Valdescapa,Valdescapa,42.53333,-4.98333,P,PPL,55,LE,24229,,24,0
3106779,Valdesaz de los Oteros,Valdesaz de los Oteros,"Valdesaz,Valdesaz de los Oteros",42.32384,-5.4264,P,PPL,55,LE,24107,,24,0
3106780,Valdesaz,Valdesaz,Valdesaz,41.23087,-3.77127,P,PPL,55,SG,40060,,40,0
3106781,Valdesaz,Valdesaz,Valdesaz,40.73076,-2.94757,P,PPL,54,GU,19053,,19,0
3106783,Val de Santo Domingo,Val de Santo Domingo,Val de Santo Domingo,40.01239,-4.32734,P,PPL,54,TO,45901,,45,0
3106784,Val de Santa María,Val de Santa Maria,"Santa Maria de la Vega,Santa María de la Vega,Val de Santa Maria,Val de Santa María",41.96552,-6.21184,P,PPL,55,ZA,49139,,49,0
3106785,Val de San Román,Val de San Roman,"Val de San Roman,Val de San Román",42.42909,-6.14204,P,PPL,55,LE,24185,,24,0
3106786,Val de San Martín,Val de San Martin,,41.05787,-1.44934,P,PPLA3,52,Z,50274,,50,83
3106787,Val de San Lorenzo,Val de San Lorenzo,Val de San Lorenzo,42.41819,-6.12391,P,PPLA3,55,LE,24185,,24,659
3106789,Valdesangil,Valdesangil,Valdesangil,40.40485,-5.74911,P,PPL,55,SA,37046,,37,0
3106790,Val de San García,Val de San Garcia,"Val de San Garcia,Val de San García",40.79615,-2.58398,P,PPL,54,GU,19086,,19,0
